date,value_Loose,value_Tight
2021-09-21,1004156.4816635856,999711.8597495605
2021-09-22,1004156.4816635856,999711.8597495605
2021-09-23,1004156.4816635856,999711.8597495605
2021-09-24,1004156.4816635856,999711.8597495605
2021-09-27,1004156.4816635856,999711.8597495605
2021-09-28,1004156.4816635856,999711.8597495605
2021-09-29,1004156.4816635856,999711.8597495605
2021-09-30,1004156.4816635856,999711.8597495605
2021-10-01,1004156.4816635856,999711.8597495605
2021-10-04,1004156.4816635856,999711.8597495605
2021-10-05,1004156.4816635856,999711.8597495605
2021-10-06,1004156.4816635856,999711.8597495605
2021-10-07,1004156.4816635856,999711.8597495605
2021-10-08,1004156.4816635856,999711.8597495605
2021-10-11,1004156.4816635856,999711.8597495605
2021-10-12,1004156.4816635856,999711.8597495605
2021-10-13,1004156.4816635856,999711.8597495605
2021-10-14,1004156.4816635856,999711.8597495605
2021-10-15,1004156.4816635856,999711.8597495605
2021-10-18,1004156.4816635856,999711.8597495605
2021-10-19,1004156.4816635856,999711.8597495605
2021-10-20,1004156.4816635856,999711.8597495605
2021-10-21,1004156.4816635856,999711.8597495605
2021-10-22,1004156.4816635856,999711.8597495605
2021-10-25,1004156.4816635856,999711.8597495605
2021-10-26,1004156.4816635856,999711.8597495605
2021-10-27,1004156.4816635856,999711.8597495605
2021-10-28,1004156.4816635856,999711.8597495605
2021-10-29,1004156.4816635856,999711.8597495605
2021-11-01,1004156.4816635856,999711.8597495605
2021-11-02,1004156.4816635856,999711.8597495605
2021-11-03,1004156.4816635856,999711.8597495605
2021-11-04,1003361.6448502549,999711.8597495605
2021-11-05,1003526.9426845456,999711.8597495605
2021-11-08,1003526.9426845456,999711.8597495605
2021-11-09,1003526.9426845456,999711.8597495605
2021-11-10,1003526.9426845456,999711.8597495605
2021-11-11,1003526.9426845456,999711.8597495605
2021-11-12,1003526.9426845456,999711.8597495605
2021-11-15,1003526.9426845456,999711.8597495605
2021-11-16,1003526.9426845456,999711.8597495605
2021-11-17,1003526.9426845456,999711.8597495605
2021-11-18,1003526.9426845456,999711.8597495605
2021-11-19,1003526.9426845456,999711.8597495605
2021-11-22,1003526.9426845456,999711.8597495605
2021-11-23,1003526.9426845456,999711.8597495605
2021-11-24,1003526.9426845456,999711.8597495605
2021-11-26,1003526.9426845456,999711.8597495605
2021-11-29,1003526.9426845456,999711.8597495605
2021-11-30,1003526.9426845456,999711.8597495605
2021-12-01,1003526.9426845456,999711.8597495605
2021-12-02,1003526.9426845456,999711.8597495605
2021-12-03,1003526.9426845456,999711.8597495605
